recv,location,TagCode,day,count
157005,I80-50_Br3,FA55,2019-03-29,361
17125,BeniciaRT_14,FA6A,2019-03-29,18
17130,ButteBrRT_2,FA6A,2019-03-29,1
17130,ButteBrRT_2,FBAA,2019-03-29,3
17135,I80-50_Br1,FADA,2019-03-29,1
17130,ButteBrRT_2,FA2A,2019-03-29,1
17130,ButteBrRT_2,FA56,2019-03-29,3
17130,ButteBrRT_2,FCAA,2019-03-29,1
17140,GeorgSlRT_1.2,FA4A,2019-03-29,1
18008,BeniciaRT_02,FAA4,2019-03-29,1
17130,ButteBrRT_2,FA55,2019-03-29,1
17130,ButteBrRT_2,FAAC,2019-03-29,1
17135,I80-50_Br1,FAD5,2019-03-29,1
18004,RT_MiddleRiver,FA94,2019-03-29,1
17130,ButteBrRT_2,FB5A,2019-03-29,1
17130,ButteBrRT_2,FB54,2019-03-29,1
17135,I80-50_Br1,FB5A,2019-03-29,1
17130,ButteBrRT_2,FACA,2019-03-29,1
157003,I80-50_Br2,F96A,2019-03-30,1392
157003,I80-50_Br2,FA55,2019-03-30,733
157003,I80-50_Br2,FB52,2019-03-30,1373
157005,I80-50_Br3,F96A,2019-03-30,174
157005,I80-50_Br3,FA55,2019-03-30,1320
157005,I80-50_Br3,FA56,2019-03-30,3
157005,I80-50_Br3,FB52,2019-03-30,1381
17124,BlGeorg_RT2.1,FA4A,2019-03-30,1181
17124,BlGeorg_RT2.1,FAD5,2019-03-30,74
17125,BeniciaRT_14,FA8A,2019-03-30,1321
17125,BeniciaRT_14,FAA4,2019-03-30,329
17126,BeniciaRT_11,F9AA,2019-03-30,440
17126,BeniciaRT_11,FAEA,2019-03-30,1275
17126,BeniciaRT_11,FB56,2019-03-30,490
17128,BeniciaRT_01,FA2A,2019-03-30,1271
17128,BeniciaRT_01,FAA2,2019-03-30,319
17129,GeorgSlRT_1.1,FB54,2019-03-30,1336
17130,ButteBrRT_2,006F,2019-03-30,12
17130,ButteBrRT_2,F95A,2019-03-30,3
17130,ButteBrRT_2,FAB2,2019-03-30,1092
17130,ButteBrRT_2,FADA,2019-03-30,3
17130,ButteBrRT_2,FB55,2019-03-30,1180
17131,GeorgSlRT_2.1,FB2A,2019-03-30,1259
17131,GeorgSlRT_2.1,FBAA,2019-03-30,1258
17133,BeniciaRT_05,F95A,2019-03-30,52
17133,BeniciaRT_05,FA94,2019-03-30,1264
17133,BeniciaRT_05,FACA,2019-03-30,595
17136,BlGeorg_RT1.1,FAAC,2019-03-30,1163
17137,BeniciaRT_10,F9AA,2019-03-30,1273
17137,BeniciaRT_10,FA52,2019-03-30,368
17137,BeniciaRT_10,FAEA,2019-03-30,464
17139,BlGeorg_RT1.2,FAAC,2019-03-30,916
17139,BlGeorg_RT1.2,FB6A,2019-03-30,1305
17140,GeorgSlRT_1.2,FB54,2019-03-30,1340
17141,BeniciaRT_15,FA6A,2019-03-30,1238
17143,BeniciaRT_07,FAD4,2019-03-30,650
17143,BeniciaRT_07,FAD6,2019-03-30,1317
17143,BeniciaRT_07,FB5A,2019-03-30,554
17144,BlGeorg_RT2.2,FA4A,2019-03-30,16
17144,BlGeorg_RT2.2,FAD5,2019-03-30,1212
17145,BeniciaRT_03,F95A,2019-03-30,1271
17145,BeniciaRT_03,FA94,2019-03-30,66
17145,BeniciaRT_03,FAA2,2019-03-30,99
17145,BeniciaRT_03,FAA4,2019-03-30,154
17145,BeniciaRT_03,FACA,2019-03-30,755
17146,BeniciaRT_08,FAD6,2019-03-30,654
17146,BeniciaRT_08,FB5A,2019-03-30,1343
17147,BeniciaRT_04,F95A,2019-03-30,639
17147,BeniciaRT_04,FA94,2019-03-30,413
17147,BeniciaRT_04,FAA2,2019-03-30,58
17147,BeniciaRT_04,FACA,2019-03-30,1309
17148,BeniciaRT_06,FAD4,2019-03-30,1186
17148,BeniciaRT_06,FAD6,2019-03-30,517
18001,BeniciaRT_09,F9AA,2019-03-30,326
18001,BeniciaRT_09,FA52,2019-03-30,1260
18002,ButteBrRT_1,FAB2,2019-03-30,1116
18002,ButteBrRT_1,FB55,2019-03-30,1321
18003,TowerBr3,FA5A,2019-03-30,1275
18004,RT_MiddleRiver,FA96,2019-03-30,1292
18006,BeniciaRT_12,FAA4,2019-03-30,337
18006,BeniciaRT_12,FAEA,2019-03-30,196
18006,BeniciaRT_12,FB56,2019-03-30,1319
18007,RT_OldRiver,FA54,2019-03-30,1271
18008,BeniciaRT_02,FA2A,2019-03-30,540
18008,BeniciaRT_02,FAA2,2019-03-30,1322
18008,BeniciaRT_02,FACA,2019-03-30,200
18092,GeorgSlRT_2.2,FB2A,2019-03-30,1321
18092,GeorgSlRT_2.2,FBAA,2019-03-30,1161
157002,TowerBr2,FADA,2019-03-30,1379
157002,TowerBr2,FCAA,2019-03-30,706
157004,TowerBr1,FCAA,2019-03-30,1338
17125,BeniciaRT_14,FA6A,2019-03-30,53
17126,BeniciaRT_11,FA52,2019-03-30,98
17130,ButteBrRT_2,FA5A,2019-03-30,1
17130,ButteBrRT_2,FA6A,2019-03-30,2
17133,BeniciaRT_05,FAA4,2019-03-30,6
17136,BlGeorg_RT1.1,FB6A,2019-03-30,7
17141,BeniciaRT_15,FAD2,2019-03-30,138
17148,BeniciaRT_06,FB5A,2019-03-30,17
18001,BeniciaRT_09,FAEA,2019-03-30,80
18008,BeniciaRT_02,F95A,2019-03-30,44
157004,TowerBr1,FADA,2019-03-30,34
17130,ButteBrRT_2,FA54,2019-03-30,3
17130,ButteBrRT_2,FA56,2019-03-30,2
17130,ButteBrRT_2,FAA4,2019-03-30,2
17135,I80-50_Br1,FA56,2019-03-30,1350
17135,I80-50_Br1,FB52,2019-03-30,1029
18008,BeniciaRT_02,FAA4,2019-03-30,3
17126,BeniciaRT_11,FAA4,2019-03-30,9
17130,ButteBrRT_2,F9AA,2019-03-30,2
17130,ButteBrRT_2,FAD5,2019-03-30,3
17130,ButteBrRT_2,FB56,2019-03-30,1
17133,BeniciaRT_05,FA6A,2019-03-30,2
17133,BeniciaRT_05,FAD2,2019-03-30,3
17137,BeniciaRT_10,FB56,2019-03-30,19
17141,BeniciaRT_15,FA8A,2019-03-30,12
17141,BeniciaRT_15,FA94,2019-03-30,9
17141,BeniciaRT_15,FAA4,2019-03-30,4
17141,BeniciaRT_15,FACA,2019-03-30,4
17145,BeniciaRT_03,FA8A,2019-03-30,3
18006,BeniciaRT_12,F9AA,2019-03-30,27
17127,BeniciaRT_13,FAEA,2019-03-29,1
17130,ButteBrRT_2,FA96,2019-03-30,3
17130,ButteBrRT_2,FB6A,2019-03-30,7
17143,BeniciaRT_07,FACA,2019-03-30,2
18003,TowerBr3,FADA,2019-03-30,1
17125,BeniciaRT_14,F95A,2019-03-30,3
17127,BeniciaRT_13,F95A,2019-03-30,137
17127,BeniciaRT_13,FA6A,2019-03-30,7
17127,BeniciaRT_13,FA8A,2019-03-30,83
17127,BeniciaRT_13,FA94,2019-03-30,24
17127,BeniciaRT_13,FAA2,2019-03-30,1
17127,BeniciaRT_13,FAA4,2019-03-30,1348
17127,BeniciaRT_13,FB56,2019-03-30,231
17130,ButteBrRT_2,FAD4,2019-03-30,1
157003,I80-50_Br2,FA56,2019-03-30,3
17130,ButteBrRT_2,FA2A,2019-03-30,3
17130,ButteBrRT_2,FA4A,2019-03-30,2
17130,ButteBrRT_2,FAD2,2019-03-30,1
17130,ButteBrRT_2,FB52,2019-03-30,1
17130,ButteBrRT_2,FB5A,2019-03-30,3
17138,BeniciaRT_16,FA6A,2019-03-30,79
17138,BeniciaRT_16,FAD2,2019-03-30,1317
17130,ButteBrRT_2,006D,2019-03-30,3
17135,I80-50_Br1,F96A,2019-03-30,1
17135,I80-50_Br1,FAD5,2019-03-30,2
18006,BeniciaRT_12,FA2A,2019-03-30,8
18007,RT_OldRiver,FA55,2019-03-30,1
18007,RT_OldRiver,FA5A,2019-03-30,1
17130,ButteBrRT_2,FA52,2019-03-30,2
17135,I80-50_Br1,FA2A,2019-03-30,1
17135,I80-50_Br1,FA4A,2019-03-30,1
17135,I80-50_Br1,FA94,2019-03-30,1
17135,I80-50_Br1,FB5A,2019-03-30,1
17148,BeniciaRT_06,FA6A,2019-03-30,1
17130,ButteBrRT_2,FAB5,2019-03-30,1
17130,ButteBrRT_2,FAD6,2019-03-30,2
17127,BeniciaRT_13,FAEA,2019-03-30,1
17143,BeniciaRT_07,FA94,2019-03-30,20
17130,ButteBrRT_2,FA55,2019-03-30,1
17133,BeniciaRT_05,FAD6,2019-03-30,9
17146,BeniciaRT_08,FAD4,2019-03-30,4
17147,BeniciaRT_04,FA52,2019-03-30,1
18001,BeniciaRT_09,FB56,2019-03-30,1
17130,ButteBrRT_2,FA8A,2019-03-30,1
17130,ButteBrRT_2,FAAC,2019-03-30,1
17147,BeniciaRT_04,FA2A,2019-03-30,1
17135,I80-50_Br1,FA55,2019-03-30,1
17135,I80-50_Br1,FAA4,2019-03-30,1
17135,I80-50_Br1,FACA,2019-03-30,1
17135,I80-50_Br1,FB2A,2019-03-30,1
17135,I80-50_Br1,FB55,2019-03-30,1
17146,BeniciaRT_08,FA5A,2019-03-30,1
157002,TowerBr2,FA5A,2019-03-30,1
17130,ButteBrRT_2,FBAA,2019-03-30,1
17137,BeniciaRT_10,FA5A,2019-03-30,1
157005,I80-50_Br3,FA6A,2019-03-30,1
17130,ButteBrRT_2,FA94,2019-03-30,1
17130,ButteBrRT_2,FCAA,2019-03-30,1
18008,BeniciaRT_02,FA94,2019-03-30,1
17130,ButteBrRT_2,FB2A,2019-03-30,1
157004,TowerBr1,FCAA,2019-03-31,1340
157005,I80-50_Br3,F96A,2019-03-31,216
157005,I80-50_Br3,FA55,2019-03-31,1208
157005,I80-50_Br3,FB52,2019-03-31,1383
17124,BlGeorg_RT2.1,FA4A,2019-03-31,1183
17124,BlGeorg_RT2.1,FAD5,2019-03-31,81
17125,BeniciaRT_14,FA8A,2019-03-31,1276
17125,BeniciaRT_14,FAA4,2019-03-31,354
17126,BeniciaRT_11,F9AA,2019-03-31,428
17126,BeniciaRT_11,FA52,2019-03-31,92
17126,BeniciaRT_11,FAA4,2019-03-31,17
17126,BeniciaRT_11,FAEA,2019-03-31,1284
17126,BeniciaRT_11,FB56,2019-03-31,543
17127,BeniciaRT_13,F95A,2019-03-31,186
17127,BeniciaRT_13,FA8A,2019-03-31,112
17127,BeniciaRT_13,FAA2,2019-03-31,2
17127,BeniciaRT_13,FAA4,2019-03-31,1357
17127,BeniciaRT_13,FB56,2019-03-31,325
17128,BeniciaRT_01,FA2A,2019-03-31,1274
17128,BeniciaRT_01,FAA2,2019-03-31,353
17129,GeorgSlRT_1.1,FB54,2019-03-31,1336
17130,ButteBrRT_2,006F,2019-03-31,9
17130,ButteBrRT_2,FAB2,2019-03-31,1122
17130,ButteBrRT_2,FB55,2019-03-31,1213
17131,GeorgSlRT_2.1,FB2A,2019-03-31,1279
17131,GeorgSlRT_2.1,FBAA,2019-03-31,1271
17133,BeniciaRT_05,FA94,2019-03-31,1255
17133,BeniciaRT_05,FAA4,2019-03-31,21
17133,BeniciaRT_05,FACA,2019-03-31,694
17135,I80-50_Br1,FA56,2019-03-31,1345
17135,I80-50_Br1,FB52,2019-03-31,1080
17136,BlGeorg_RT1.1,FAAC,2019-03-31,1220
17137,BeniciaRT_10,F9AA,2019-03-31,1274
17137,BeniciaRT_10,FA52,2019-03-31,373
17137,BeniciaRT_10,FAEA,2019-03-31,443
17138,BeniciaRT_16,FA6A,2019-03-31,65
17138,BeniciaRT_16,FAD2,2019-03-31,1272
17139,BlGeorg_RT1.2,FAAC,2019-03-31,961
17139,BlGeorg_RT1.2,FB6A,2019-03-31,1312
17140,GeorgSlRT_1.2,FB54,2019-03-31,1337
17143,BeniciaRT_07,FACA,2019-03-31,5
17143,BeniciaRT_07,FAD4,2019-03-31,652
17143,BeniciaRT_07,FAD6,2019-03-31,1320
17143,BeniciaRT_07,FB5A,2019-03-31,571
17145,BeniciaRT_03,F95A,2019-03-31,1287
17145,BeniciaRT_03,FA94,2019-03-31,94
17145,BeniciaRT_03,FAA2,2019-03-31,146
17145,BeniciaRT_03,FAA4,2019-03-31,148
17145,BeniciaRT_03,FACA,2019-03-31,829
17146,BeniciaRT_08,FAD6,2019-03-31,676
17146,BeniciaRT_08,FB5A,2019-03-31,1343
17147,BeniciaRT_04,F95A,2019-03-31,706
17147,BeniciaRT_04,FA52,2019-03-31,1
17147,BeniciaRT_04,FA94,2019-03-31,571
17147,BeniciaRT_04,FACA,2019-03-31,1314
17148,BeniciaRT_06,FAD4,2019-03-31,1190
17148,BeniciaRT_06,FAD6,2019-03-31,495
17148,BeniciaRT_06,FB5A,2019-03-31,13
18001,BeniciaRT_09,F9AA,2019-03-31,297
18001,BeniciaRT_09,FA52,2019-03-31,1258
18001,BeniciaRT_09,FAEA,2019-03-31,90
18002,ButteBrRT_1,FAB2,2019-03-31,1080
18002,ButteBrRT_1,FB55,2019-03-31,1316
18003,TowerBr3,FA5A,2019-03-31,1277
18006,BeniciaRT_12,FAA4,2019-03-31,356
18006,BeniciaRT_12,FAEA,2019-03-31,214
18006,BeniciaRT_12,FB56,2019-03-31,1315
18007,RT_OldRiver,FA54,2019-03-31,1270
18008,BeniciaRT_02,F95A,2019-03-31,54
18008,BeniciaRT_02,FA2A,2019-03-31,563
18008,BeniciaRT_02,FAA2,2019-03-31,1307
18008,BeniciaRT_02,FACA,2019-03-31,218
18092,GeorgSlRT_2.2,FB2A,2019-03-31,1317
18092,GeorgSlRT_2.2,FBAA,2019-03-31,1195
157002,TowerBr2,FADA,2019-03-31,1304
157002,TowerBr2,FCAA,2019-03-31,702
157003,I80-50_Br2,F96A,2019-03-31,1397
157003,I80-50_Br2,FA55,2019-03-31,410
157003,I80-50_Br2,FB52,2019-03-31,1373
157004,TowerBr1,FADA,2019-03-31,32
17127,BeniciaRT_13,FA94,2019-03-31,11
17133,BeniciaRT_05,F95A,2019-03-31,77
17136,BlGeorg_RT1.1,FB6A,2019-03-31,14
17141,BeniciaRT_15,FA6A,2019-03-31,1231
17144,BlGeorg_RT2.2,FAD5,2019-03-31,1222
17127,BeniciaRT_13,FA6A,2019-03-31,9
17130,ButteBrRT_2,006D,2019-03-31,4
17130,ButteBrRT_2,FA2A,2019-03-31,2
17141,BeniciaRT_15,FA8A,2019-03-31,34
17141,BeniciaRT_15,FAD2,2019-03-31,95
157005,I80-50_Br3,FA56,2019-03-31,6
17130,ButteBrRT_2,FA96,2019-03-31,2
17130,ButteBrRT_2,FACA,2019-03-31,3
17133,BeniciaRT_05,FA6A,2019-03-31,4
17141,BeniciaRT_15,FAA4,2019-03-31,13
17147,BeniciaRT_04,FAA2,2019-03-31,81
18004,RT_MiddleRiver,FA96,2019-03-31,1243
18006,BeniciaRT_12,F9AA,2019-03-31,21
18006,BeniciaRT_12,FA2A,2019-03-31,7
17130,ButteBrRT_2,FA8A,2019-03-31,3
17130,ButteBrRT_2,FAB5,2019-03-31,1
17130,ButteBrRT_2,FAD5,2019-03-31,3
17137,BeniciaRT_10,FB56,2019-03-31,20
17125,BeniciaRT_14,FA6A,2019-03-31,77
17130,ButteBrRT_2,FAD6,2019-03-31,1
17135,I80-50_Br1,FB56,2019-03-31,1
18003,TowerBr3,FADA,2019-03-31,3
17130,ButteBrRT_2,FB56,2019-03-31,2
17138,BeniciaRT_16,006D,2019-03-31,1
17144,BlGeorg_RT2.2,FA4A,2019-03-31,23
17143,BeniciaRT_07,FADA,2019-03-31,1
17130,ButteBrRT_2,F95A,2019-03-31,1
17143,BeniciaRT_07,FA94,2019-03-31,21
17130,ButteBrRT_2,F96A,2019-03-31,1
17133,BeniciaRT_05,FAD6,2019-03-31,6
18004,RT_MiddleRiver,006D,2019-03-31,1
17124,BlGeorg_RT2.1,FA5A,2019-03-31,1
17130,ButteBrRT_2,FB6A,2019-03-31,4
17141,BeniciaRT_15,FACA,2019-03-31,1
17148,BeniciaRT_06,FAD2,2019-03-31,1
18001,BeniciaRT_09,FA5A,2019-03-31,1
17125,BeniciaRT_14,F95A,2019-03-31,14
17130,ButteBrRT_2,FA54,2019-03-31,1
17130,ButteBrRT_2,FB5A,2019-03-31,1
17146,BeniciaRT_08,FAD4,2019-03-31,3
17125,BeniciaRT_14,FB56,2019-03-31,1
17130,ButteBrRT_2,FAA4,2019-03-31,2
17130,ButteBrRT_2,FB52,2019-03-31,1
17141,BeniciaRT_15,FA94,2019-03-31,1
17127,BeniciaRT_13,FAEA,2019-03-31,1
17130,ButteBrRT_2,FAD4,2019-03-31,1
157003,I80-50_Br2,FA56,2019-03-31,1
157003,I80-50_Br2,FA6A,2019-03-31,1
17130,ButteBrRT_2,FB54,2019-03-31,1
17130,ButteBrRT_2,FA55,2019-03-31,1
17130,ButteBrRT_2,FA56,2019-03-31,1
17130,ButteBrRT_2,FB2A,2019-03-31,1
157002,TowerBr2,FA5A,2019-03-31,1
17130,ButteBrRT_2,FBAA,2019-03-31,1
17145,BeniciaRT_03,FA8A,2019-03-31,1
157002,TowerBr2,FADA,2019-04-01,1380
157002,TowerBr2,FCAA,2019-04-01,683
157004,TowerBr1,FCAA,2019-04-01,1395
157005,I80-50_Br3,F96A,2019-04-01,103
157005,I80-50_Br3,FA55,2019-04-01,1352
157005,I80-50_Br3,FB52,2019-04-01,1383
17124,BlGeorg_RT2.1,FA4A,2019-04-01,1149
17124,BlGeorg_RT2.1,FAD5,2019-04-01,107
17126,BeniciaRT_11,F9AA,2019-04-01,398
17126,BeniciaRT_11,FA52,2019-04-01,106
17126,BeniciaRT_11,FAEA,2019-04-01,1312
17126,BeniciaRT_11,FB56,2019-04-01,540
17127,BeniciaRT_13,F95A,2019-04-01,156
17127,BeniciaRT_13,FA6A,2019-04-01,6
17127,BeniciaRT_13,FA8A,2019-04-01,80
17127,BeniciaRT_13,FAA4,2019-04-01,1357
17127,BeniciaRT_13,FB56,2019-04-01,275
17128,BeniciaRT_01,FA2A,2019-04-01,1276
17128,BeniciaRT_01,FAA2,2019-04-01,353
17129,GeorgSlRT_1.1,FB54,2019-04-01,1338
17130,ButteBrRT_2,FAB2,2019-04-01,1125
17130,ButteBrRT_2,FAD6,2019-04-01,2
17130,ButteBrRT_2,FB55,2019-04-01,1213
17131,GeorgSlRT_2.1,FB2A,2019-04-01,1245
17131,GeorgSlRT_2.1,FBAA,2019-04-01,1259
17133,BeniciaRT_05,FA94,2019-04-01,1256
17133,BeniciaRT_05,FACA,2019-04-01,524
17136,BlGeorg_RT1.1,FAAC,2019-04-01,1199
17137,BeniciaRT_10,F9AA,2019-04-01,1276
17137,BeniciaRT_10,FAEA,2019-04-01,423
17138,BeniciaRT_16,FAD2,2019-04-01,1253
17139,BlGeorg_RT1.2,FAAC,2019-04-01,972
17139,BlGeorg_RT1.2,FB6A,2019-04-01,1315
17140,GeorgSlRT_1.2,FB54,2019-04-01,1342
17141,BeniciaRT_15,FA6A,2019-04-01,1231
17143,BeniciaRT_07,FAD4,2019-04-01,591
17143,BeniciaRT_07,FAD6,2019-04-01,1278
17143,BeniciaRT_07,FB5A,2019-04-01,517
17144,BlGeorg_RT2.2,FA4A,2019-04-01,42
17144,BlGeorg_RT2.2,FAD5,2019-04-01,1272
17145,BeniciaRT_03,F95A,2019-04-01,1272
17145,BeniciaRT_03,FA94,2019-04-01,78
17145,BeniciaRT_03,FAA2,2019-04-01,129
17145,BeniciaRT_03,FAA4,2019-04-01,146
17145,BeniciaRT_03,FACA,2019-04-01,756
17146,BeniciaRT_08,FAD6,2019-04-01,703
17146,BeniciaRT_08,FB5A,2019-04-01,1351
17147,BeniciaRT_04,F95A,2019-04-01,650
17147,BeniciaRT_04,FA94,2019-04-01,378
17147,BeniciaRT_04,FAA2,2019-04-01,51
17147,BeniciaRT_04,FACA,2019-04-01,1313
17148,BeniciaRT_06,FAD4,2019-04-01,1191
18001,BeniciaRT_09,FA52,2019-04-01,1257
18002,ButteBrRT_1,FAB2,2019-04-01,1040
18002,ButteBrRT_1,FB55,2019-04-01,1312
18003,TowerBr3,FA5A,2019-04-01,1284
18004,RT_MiddleRiver,FA96,2019-04-01,1291
18006,BeniciaRT_12,FAA4,2019-04-01,319
18006,BeniciaRT_12,FAEA,2019-04-01,162
18006,BeniciaRT_12,FB56,2019-04-01,1316
18007,RT_OldRiver,FA54,2019-04-01,1270
18092,GeorgSlRT_2.2,FB2A,2019-04-01,1325
18092,GeorgSlRT_2.2,FBAA,2019-04-01,1179
157004,TowerBr1,FADA,2019-04-01,36
17126,BeniciaRT_11,FAA4,2019-04-01,24
17130,ButteBrRT_2,FA4A,2019-04-01,1
17130,ButteBrRT_2,FB56,2019-04-01,1
17135,I80-50_Br1,FA56,2019-04-01,1294
17135,I80-50_Br1,FB52,2019-04-01,924
17137,BeniciaRT_10,FA52,2019-04-01,381
18001,BeniciaRT_09,F9AA,2019-04-01,335
18001,BeniciaRT_09,FAEA,2019-04-01,106
18006,BeniciaRT_12,F9AA,2019-04-01,15
18006,BeniciaRT_12,FA2A,2019-04-01,11
157003,I80-50_Br2,F96A,2019-04-01,1368
157003,I80-50_Br2,FA55,2019-04-01,961
157003,I80-50_Br2,FA56,2019-04-01,4
157003,I80-50_Br2,FB52,2019-04-01,1346
17127,BeniciaRT_13,FA94,2019-04-01,8
17130,ButteBrRT_2,006D,2019-04-01,2
17130,ButteBrRT_2,006F,2019-04-01,12
17130,ButteBrRT_2,FA54,2019-04-01,1
17133,BeniciaRT_05,F95A,2019-04-01,47
17138,BeniciaRT_16,FA6A,2019-04-01,50
17141,BeniciaRT_15,FA8A,2019-04-01,5
17141,BeniciaRT_15,FAA4,2019-04-01,5
17141,BeniciaRT_15,FAD2,2019-04-01,71
17148,BeniciaRT_06,FAD6,2019-04-01,280
18001,BeniciaRT_09,FA5A,2019-04-01,1
17133,BeniciaRT_05,FA6A,2019-04-01,10
17137,BeniciaRT_10,FB56,2019-04-01,13
18001,BeniciaRT_09,FB56,2019-04-01,2
17125,BeniciaRT_14,FA8A,2019-04-01,1324
17125,BeniciaRT_14,FAA4,2019-04-01,370
17133,BeniciaRT_05,FAA4,2019-04-01,19
17136,BlGeorg_RT1.1,FB6A,2019-04-01,14
17130,ButteBrRT_2,FA5A,2019-04-01,2
17130,ButteBrRT_2,FA8A,2019-04-01,1
17125,BeniciaRT_14,FA6A,2019-04-01,19
17130,ButteBrRT_2,F95A,2019-04-01,2
17130,ButteBrRT_2,FA52,2019-04-01,1
17130,ButteBrRT_2,FAA4,2019-04-01,3
17130,ButteBrRT_2,FB6A,2019-04-01,2
17125,BeniciaRT_14,FB56,2019-04-01,1
17127,BeniciaRT_13,FAA2,2019-04-01,5
17143,BeniciaRT_07,FA94,2019-04-01,34
17143,BeniciaRT_07,FACA,2019-04-01,3
17148,BeniciaRT_06,FB5A,2019-04-01,6
18008,BeniciaRT_02,F95A,2019-04-01,37
18008,BeniciaRT_02,FA2A,2019-04-01,593
18008,BeniciaRT_02,FAA2,2019-04-01,1331
18008,BeniciaRT_02,FACA,2019-04-01,230
157005,I80-50_Br3,FA56,2019-04-01,4
17125,BeniciaRT_14,F95A,2019-04-01,5
17130,ButteBrRT_2,FB2A,2019-04-01,2
17133,BeniciaRT_05,FAD6,2019-04-01,6
17135,I80-50_Br1,FA2A,2019-04-01,1
17135,I80-50_Br1,FA4A,2019-04-01,2
17135,I80-50_Br1,FA5A,2019-04-01,3
17135,I80-50_Br1,FA94,2019-04-01,5
17135,I80-50_Br1,FA96,2019-04-01,4
17135,I80-50_Br1,FAA2,2019-04-01,3
17135,I80-50_Br1,FACA,2019-04-01,10
17135,I80-50_Br1,FAEA,2019-04-01,2
17135,I80-50_Br1,FB56,2019-04-01,2
18008,BeniciaRT_02,FA94,2019-04-01,2
18008,BeniciaRT_02,FAA4,2019-04-01,2
17130,ButteBrRT_2,FA6A,2019-04-01,1
17130,ButteBrRT_2,FADA,2019-04-01,1
17135,I80-50_Br1,006D,2019-04-01,1
17135,I80-50_Br1,006F,2019-04-01,1
17135,I80-50_Br1,FA6A,2019-04-01,2
17135,I80-50_Br1,FAA4,2019-04-01,1
17135,I80-50_Br1,FAD2,2019-04-01,2
17135,I80-50_Br1,FB5A,2019-04-01,2
17148,BeniciaRT_06,FAD2,2019-04-01,1
17135,I80-50_Br1,F95A,2019-04-01,1
17135,I80-50_Br1,FA52,2019-04-01,2
17135,I80-50_Br1,FA54,2019-04-01,1
17135,I80-50_Br1,FADA,2019-04-01,2
18003,TowerBr3,FADA,2019-04-01,4
17130,ButteBrRT_2,FA56,2019-04-01,1
17130,ButteBrRT_2,FAB5,2019-04-01,1
17135,I80-50_Br1,F96A,2019-04-01,1
17135,I80-50_Br1,F9AA,2019-04-01,3
17135,I80-50_Br1,FA55,2019-04-01,2
17135,I80-50_Br1,FAAC,2019-04-01,4
17135,I80-50_Br1,FAB5,2019-04-01,4
17135,I80-50_Br1,FAD4,2019-04-01,2
17135,I80-50_Br1,FAD5,2019-04-01,2
17135,I80-50_Br1,FB2A,2019-04-01,1
17135,I80-50_Br1,FB54,2019-04-01,1
17135,I80-50_Br1,FBAA,2019-04-01,1
17135,I80-50_Br1,FCAA,2019-04-01,3
17135,I80-50_Br1,FAB2,2019-04-01,1
17135,I80-50_Br1,FB55,2019-04-01,1
17141,BeniciaRT_15,FA94,2019-04-01,7
17146,BeniciaRT_08,FAD4,2019-04-01,2
18006,BeniciaRT_12,FA52,2019-04-01,1
17130,ButteBrRT_2,FA2A,2019-04-01,2
17130,ButteBrRT_2,FA55,2019-04-01,1
17130,ButteBrRT_2,FB54,2019-04-01,1
17130,ButteBrRT_2,F96A,2019-04-01,2
17130,ButteBrRT_2,FAA2,2019-04-01,1
17145,BeniciaRT_03,FA5A,2019-04-01,1
17130,ButteBrRT_2,FB5A,2019-04-01,1
17138,BeniciaRT_16,FA94,2019-04-01,1
157002,TowerBr2,FA5A,2019-04-01,2
17135,I80-50_Br1,FAD6,2019-04-01,1
157004,TowerBr1,FCAA,2019-04-02,1395
157005,I80-50_Br3,F96A,2019-04-02,61
157005,I80-50_Br3,FA55,2019-04-02,1141
157005,I80-50_Br3,FB52,2019-04-02,1382
17125,BeniciaRT_14,FA8A,2019-04-02,1317
17125,BeniciaRT_14,FAA4,2019-04-02,338
17125,BeniciaRT_14,FB56,2019-04-02,1
17127,BeniciaRT_13,F95A,2019-04-02,130
17127,BeniciaRT_13,FA8A,2019-04-02,70
17127,BeniciaRT_13,FA94,2019-04-02,7
17127,BeniciaRT_13,FAA4,2019-04-02,1359
17127,BeniciaRT_13,FB56,2019-04-02,230
17128,BeniciaRT_01,FA2A,2019-04-02,1281
17128,BeniciaRT_01,FAA2,2019-04-02,295
17129,GeorgSlRT_1.1,FB54,2019-04-02,1329
17130,ButteBrRT_2,FA2A,2019-04-02,1
17130,ButteBrRT_2,FA56,2019-04-02,2
17130,ButteBrRT_2,FAB2,2019-04-02,1112
17130,ButteBrRT_2,FB55,2019-04-02,1165
17133,BeniciaRT_05,FA94,2019-04-02,1256
17133,BeniciaRT_05,FAA4,2019-04-02,21
17133,BeniciaRT_05,FACA,2019-04-02,572
17135,I80-50_Br1,FA56,2019-04-02,1322
17135,I80-50_Br1,FB52,2019-04-02,1051
17136,BlGeorg_RT1.1,FAAC,2019-04-02,1172
17137,BeniciaRT_10,F9AA,2019-04-02,1276
17137,BeniciaRT_10,FAEA,2019-04-02,443
17138,BeniciaRT_16,FA6A,2019-04-02,69
17138,BeniciaRT_16,FAD2,2019-04-02,1247
17139,BlGeorg_RT1.2,FAAC,2019-04-02,1031
17139,BlGeorg_RT1.2,FB6A,2019-04-02,1305
17140,GeorgSlRT_1.2,FB54,2019-04-02,1338
17141,BeniciaRT_15,FA6A,2019-04-02,1231
